snippet_id,chain_index,step_index,provider,step,n_options,n_members,api_called,correct,truth_rank,truth_tied,truth_prob,top1_name,top1_prob,top2_name,top2_prob,confidence,entropy_bits,input_tokens,output_tokens
85,1,4,olympics,sort data,9,9,1,1,1,1,0.880000,sort data,0.880000,get the data,0.060000,0.8700,0.6884,1271,91
85,1,5,olympics,by Gold descending,6,6,1,1,1,1,0.830000,by Gold descending,0.830000,then,0.080000,0.7900,0.8726,1255,68
85,1,6,olympics,then,4,4,1,1,1,1,0.840000,then,0.840000,and by Team,0.120000,0.7800,0.7966,1248,51
85,1,7,olympics,paging,9,9,1,0,2,1,0.330000,get the data,0.430000,paging,0.330000,0.3600,1.8349,1286,92
85,1,8,olympics,skip(42),4,4,1,0,3,1,0.030000,take,0.780000,then,0.190000,0.7000,0.8866,1251,46
86,0,0,olympics,filter data,9,9,1,1,1,1,0.520000,filter data,0.520000,get series,0.260000,0.4500,1.6912,1273,91
86,0,1,olympics,Athlete is,37,37,1,1,1,1,0.500000,Athlete is,0.500000,Medal is,0.320000,0.4800,1.8736,1519,362
86,0,2,olympics,Michael Phelps,255,24300,1,1,1,1,1.000000,Michael Phelps,1.000000,Marcus Svensson,0.000000,1.0000,0.0000,3800,2855
86,0,3,olympics,then,74,74,1,0,2,1,0.370000,and Medal is,0.530000,then,0.370000,0.5100,1.4840,1884,752
86,0,4,olympics,group data,9,9,1,1,1,1,0.640000,group data,0.640000,get series,0.270000,0.6000,1.3600,1293,91
86,0,5,olympics,by Athlete,13,13,1,0,3,1,0.040000,by Gold,0.490000,by Medal,0.390000,0.4400,1.6638,1326,123
86,0,6,olympics,sum Gold,43,43,1,1,1,1,0.560000,sum Gold,0.560000,and Gold,0.130000,0.5400,1.9819,1587,408
86,0,7,olympics,then,28,28,1,1,1,1,0.780000,then,0.780000,sum Silver,0.100000,0.7600,1.2530,1485,285
86,0,8,olympics,get series,9,9,1,1,1,1,0.440000,get series,0.440000,get the data,0.290000,0.3800,2.1440,1313,91
86,0,9,olympics,with key Athlete,3,3,1,1,1,1,0.850000,with key Athlete,0.850000,with key Gold,0.140000,0.7800,0.6628,1278,47
86,0,10,olympics,and value Gold,3,3,1,1,1,1,0.990000,and value Gold,0.990000,and value Athlete,0.010000,0.9900,0.0808,1285,46
86,1,0,olympics,group data,9,9,1,1,1,1,0.530000,group data,0.530000,filter data,0.270000,0.4600,1.5537,1275,91
86,1,1,olympics,by Team,13,13,1,0,3,1,0.110000,by Gold,0.650000,by Medal,0.190000,0.6100,1.5217,1307,123
86,1,2,olympics,sum Gold,43,43,1,1,1,1,0.500000,sum Gold,0.500000,then,0.240000,0.4800,1.8991,1567,408
86,1,3,olympics,then,28,28,1,1,1,1,0.930000,then,0.930000,sum Silver,0.040000,0.9200,0.4349,1465,285
86,1,4,olympics,sort data,9,9,1,1,1,1,0.640000,sort data,0.640000,get series,0.230000,0.5900,1.4312,1293,91
86,1,5,olympics,by Gold descending,6,6,1,1,1,1,0.820000,by Gold descending,0.820000,then,0.090000,0.7900,0.9289,1277,68
86,1,6,olympics,then,4,4,1,1,1,1,0.810000,then,0.810000,and by Team descending,0.100000,0.7400,0.9364,1270,51
86,1,7,olympics,paging,9,9,1,0,3,1,0.210000,get series,0.420000,filter data,0.230000,0.3500,2.1198,1308,91
86,1,8,olympics,skip(42),4,4,1,0,3,1,0.050000,take,0.600000,then,0.350000,0.4600,1.1884,1273,46
87,0,0,drWho,Character,9,9,1,1,1,1,1.000000,Character,1.000000,Species,0.000000,0.9900,0.0000,1246,81
87,0,1,drWho,Doctor,169,169,1,1,1,1,0.780000,Doctor,0.780000,[any],0.200000,0.7700,0.8569,2545,1537
87,0,2,drWho,ENEMY_OF,10,10,1,1,1,1,1.000000,ENEMY_OF,1.000000,get_properties,0.000000,1.0000,0.0000,1275,106
87,0,3,drWho,[any],147,147,1,1,1,1,0.760000,[any],0.760000,Dalek,0.200000,0.7500,0.9835,2353,1314
87,0,4,drWho,APPEARED_IN,11,11,1,0,4,1,0.010000,explore_properties,0.830000,ENEMY_OF,0.120000,0.8000,0.8424,1296,116
87,0,5,drWho,[any],255,440,1,0,2,1,0.330000,Dalek,0.510000,[any],0.330000,0.4900,1.9712,3410,2466
87,0,6,drWho,explore_properties,11,11,1,1,1,1,0.630000,explore_properties,0.630000,APPEARED_IN,0.260000,0.5800,1.3849,1309,116
87,0,7,drWho,explore,2,2,1,1,1,1,1.000000,explore,1.000000,preview,0.000000,1.0000,0.0000,1243,34
87,0,8,drWho,group data,8,8,1,1,1,1,0.890000,group data,0.890000,sort data,0.070000,0.8700,0.6639,1290,82
87,0,9,drWho,by 1-name,13,13,1,0,2,1,0.420000,by 2-name,0.500000,by 1-name,0.420000,0.4500,1.4772,1360,154
87,0,10,drWho,count distinct 2-name,39,39,1,0,5,1,0.050000,count distinct 1-name,0.420000,then,0.280000,0.3900,2.3296,1668,482
87,0,11,drWho,then,25,25,1,0,2,1,0.430000,count distinct 1-name,0.480000,then,0.430000,0.4500,1.5347,1539,331
87,0,12,drWho,sort data,9,9,1,1,1,1,0.960000,sort data,0.960000,get the data,0.020000,0.9600,0.3023,1322,91
87,0,13,drWho,by 2-name descending,6,6,1,1,1,1,0.520000,by 2-name descending,0.520000,then,0.260000,0.4200,1.7164,1314,78
87,0,14,drWho,then,4,4,1,1,1,1,0.850000,then,0.850000,and by 1-name descending,0.110000,0.7900,0.7353,1305,55
87,0,15,drWho,paging,9,9,1,0,2,1,0.380000,get the data,0.500000,paging,0.380000,0.4200,1.6165,1339,92
87,0,16,drWho,take(7),4,4,1,1,1,1,0.550000,take,0.550000,then,0.440000,0.4000,1.0620,1304,46
90,0,0,worldbank,byCountry,2,2,1,1,1,1,0.950000,byCountry,0.950000,byYear,0.050000,0.9000,0.2864,1198,38
90,0,1,worldbank,United States,254,254,1,1,1,1,0.780000,United States,0.780000,China,0.220000,0.7700,0.7602,3331,2397
90,0,2,worldbank,Climate Change,22,22,1,0,2,1,0.260000,Environment,0.720000,Climate Change,0.260000,0.7000,0.9594,1361,209
90,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,1.000000,CO2 emissions (kt),1.000000,Agricultural land (sq. km),0.000000,0.9900,0.0000,2369,1200
90,1,0,worldbank,byCountry,2,2,1,1,1,1,0.990000,byCountry,0.990000,byYear,0.010000,0.9800,0.0808,1196,38
90,1,1,worldbank,China,254,254,1,1,1,1,0.980000,China,0.980000,United States,0.020000,0.9800,0.1414,3329,2396
90,1,2,worldbank,Climate Change,22,22,1,0,2,1,0.370000,Environment,0.600000,Climate Change,0.370000,0.5800,1.1247,1358,209
90,1,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,1.000000,CO2 emissions (kt),1.000000,Agricultural land (sq. km),0.000000,0.9900,0.0000,2366,1200
