snippet_id,chain_index,step_index,provider,step,n_options,n_members,api_called,correct,truth_rank,truth_tied,truth_prob,top1_name,top1_prob,top2_name,top2_prob,confidence,entropy_bits,input_tokens,output_tokens
86,0,6,olympics,sum Gold,43,43,1,1,1,1,0.690000,sum Gold,0.690000,and Gold,0.120000,0.6800,1.5172,747,408
86,0,7,olympics,then,28,28,1,0,3,1,0.180000,preview,0.420000,sum Silver,0.220000,0.3900,2.3674,645,285
86,0,8,olympics,get series,9,9,1,0,5,1,0.090000,get the data,0.440000,group data,0.140000,0.3600,2.3879,473,92
86,0,9,olympics,with key Athlete,3,3,1,0,2,1,0.300000,preview,0.450000,with key Athlete,0.300000,0.1700,1.5395,438,44
86,0,10,olympics,and value Gold,3,3,1,0,2,1,0.220000,preview,0.640000,and value Gold,0.220000,0.4500,1.2898,445,44
86,1,0,olympics,group data,9,9,1,0,2,1,0.160000,get the data,0.800000,group data,0.160000,0.7700,0.9263,435,92
86,1,1,olympics,by Team,13,13,1,0,5,1,0.010000,by Gold,0.710000,by Medal,0.220000,0.6700,1.1965,467,123
86,1,2,olympics,sum Gold,43,43,1,1,1,1,0.730000,sum Gold,0.730000,and Gold,0.200000,0.7100,1.1933,727,408
86,1,3,olympics,then,28,28,1,0,3,2,0.170000,preview,0.370000,sum Silver,0.210000,0.3300,2.4042,625,285
86,1,4,olympics,sort data,9,9,1,1,1,1,0.640000,sort data,0.640000,filter data,0.130000,0.6000,1.7912,453,91
86,1,5,olympics,by Gold descending,6,6,1,1,1,1,0.850000,by Gold descending,0.850000,then,0.080000,0.8300,0.8683,437,68
86,1,6,olympics,then,4,4,1,1,1,2,0.480000,preview,0.480000,then,0.480000,0.3100,1.2347,430,51
86,1,7,olympics,paging,9,9,1,0,7,1,0.030000,filter data,0.340000,get the data,0.270000,0.2600,2.5112,468,91
86,1,8,olympics,skip(42),4,4,1,0,4,1,0.110000,then,0.390000,take,0.360000,0.1700,1.8078,433,46
87,0,0,drWho,Character,9,9,1,1,1,1,0.660000,Character,0.660000,Episode,0.290000,0.6100,1.1982,406,81
87,0,1,drWho,Doctor,169,169,1,1,1,1,0.540000,Doctor,0.540000,Master,0.140000,0.5300,1.9993,1705,1537
87,0,2,drWho,ENEMY_OF,10,10,1,1,1,1,1.000000,ENEMY_OF,1.000000,get_properties,0.000000,0.9900,0.0000,435,106
87,0,3,drWho,[any],147,147,1,0,2,1,0.150000,Dalek,0.770000,[any],0.150000,0.7600,1.0299,1513,1313
87,0,4,drWho,APPEARED_IN,11,11,1,0,2,1,0.200000,ENEMY_OF,0.580000,APPEARED_IN,0.200000,0.5200,1.8054,456,116
87,0,5,drWho,[any],255,440,1,0,2,1,0.240000,Dalek,0.550000,[any],0.240000,0.5400,1.5267,2550,2445
87,0,6,drWho,explore_properties,11,11,1,0,5,1,0.070000,ENEMY_OF,0.310000,APPEARED_IN,0.290000,0.2300,2.3811,469,116
87,0,7,drWho,explore,2,2,1,1,1,1,0.780000,explore,0.780000,preview,0.220000,0.5600,0.7602,403,34
87,0,8,drWho,group data,8,8,1,1,1,1,0.720000,group data,0.720000,get the data,0.110000,0.6800,1.4481,450,82
87,0,9,drWho,by 1-name,13,13,1,0,2,1,0.180000,by 2-name,0.230000,by 1-name,0.180000,0.1700,3.2028,520,154
87,0,10,drWho,count distinct 2-name,39,39,1,0,5,2,0.040000,count all,0.280000,count distinct 1-name,0.230000,0.2500,3.2903,828,479
87,0,11,drWho,then,25,25,1,0,5,1,0.030000,count distinct 1-name,0.570000,count distinct 2-episode,0.150000,0.5400,2.0718,699,331
87,0,12,drWho,sort data,9,9,1,1,1,1,0.930000,sort data,0.930000,get the data,0.040000,0.9100,0.3960,482,91
87,0,13,drWho,by 2-name descending,6,6,1,0,2,1,0.380000,by 1-name descending,0.490000,by 2-name descending,0.380000,0.3900,1.6558,474,78
87,0,14,drWho,then,4,4,1,0,3,1,0.300000,and by 1-name descending,0.320000,preview,0.310000,0.0900,1.8395,465,55
87,0,15,drWho,paging,9,9,1,0,3,1,0.110000,get the data,0.560000,windowing,0.150000,0.5000,2.0664,499,92
87,0,16,drWho,take(7),4,4,1,1,1,1,0.420000,take,0.420000,then,0.290000,0.2400,1.7006,464,46
90,0,0,worldbank,byCountry,2,2,1,1,1,1,0.970000,byCountry,0.970000,byYear,0.030000,0.9300,0.1944,358,38
90,0,1,worldbank,United States,254,254,1,1,1,1,0.890000,United States,0.890000,China,0.110000,0.8800,0.4999,2491,2397
90,0,2,worldbank,Climate Change,22,22,1,1,2,1,0.470000,Environment,0.480000,Climate Change,0.470000,0.4500,1.2724,521,210
90,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.990000,CO2 emissions (kt),0.990000,CO2 emissions (metric tons per capita),0.010000,0.9900,0.0808,1529,1200
90,1,0,worldbank,byCountry,2,2,1,1,1,1,0.970000,byCountry,0.970000,byYear,0.030000,0.9400,0.1944,356,38
90,1,1,worldbank,China,254,254,1,1,1,1,0.970000,China,0.970000,United States,0.030000,0.9600,0.1944,2489,2396
90,1,2,worldbank,Climate Change,22,22,1,0,2,1,0.420000,Environment,0.550000,Climate Change,0.420000,0.5200,1.1793,518,209
90,1,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.990000,CO2 emissions (kt),0.990000,CO2 emissions (metric tons per capita),0.010000,0.9900,0.0808,1526,1200
